name,sentence_id,new_name,,
Inga,1422,Prince Inga,,
Zella,1423,Zella,,
Rinkitink,1424,King Rinkitink,,
Cor,1424,Coregos,,
Zella,1424,Zella,,
Inga,1425,Prince Inga,,
Pingaree,1425,Pingaree,,
Rinkitink,1426,King Rinkitink,,
Zella,1426,Zella,,
Rinkitink,1427,King Rinkitink,,
Inga,1427,Prince Inga,,
Rinkitink,1428,King Rinkitink,,
Bilbil,1430,Prince Bobo of Boboland,,
Inga,1432,Prince Inga,,
Bilbil,1432,Prince Bobo of Boboland,,
Bilbil,1435,Prince Bobo of Boboland,,
Inga,1437,Prince Inga,,
Kitticut,1438,King Kitticut,,
Inga,1439,Prince Inga,,
Rinkitink,1441,King Rinkitink,,
Rinkitink,1446,King Rinkitink,,
