name,sentence_id,new_name,,
Polychrome,1135,Polly the Rainbow,,
Ruggedo,1135,Roquat of the Rocks,,
Nome King,1135,Roquat of the Rocks,,
Ruggedo,1137,Roquat of the Rocks,,
Ruggedo,1138,Roquat of the Rocks,,
Shaggy,1139,Shaggy Man,,
Nome King,1140,Roquat of the Rocks,,
Ruggedo,1141,Roquat of the Rocks,,
Betsy,1142,Betsy Bobbin,,
Tubekins,1146,Tubekins,,
Polychrome,1148,Polly the Rainbow,,
Shaggy,1149,Shaggy Man,,
Ann,1149,Ann Soforth,,
Betsy,1159,Betsy Bobbin,,
Tubekins,1159,Tubekins,,
Betsy,1161,Betsy Bobbin,,
Tik-Tok,1161,Tik-Tok,,
Shaggy,1162,Shaggy Man,,
Tik,1163,Tik,,
Tik-Tok,1163,Tik-Tok,,
Tik,1167,Tik,,
Tik-Tok,1167,Tik-Tok,,
Betsy,1168,Betsy Bobbin,,
Tik,1168,Tik,,
Tik-Tok,1168,Tik-Tok,,
Shaggy,1169,Shaggy Man,,
Shaggy,1171,Shaggy Man,,
Tubekins,1176,Tubekins,,
Ann,1177,Ann Soforth,,
Tubekins,1181,Tubekins,,
Betsy,1182,Betsy Bobbin,,
Tubekins,1182,Tubekins,,
Betsy,1188,Betsy Bobbin,,
Polychrome,1188,Polly the Rainbow,,
Polychrome,1189,Polly the Rainbow,,
Master,1190,Master,,
Betsy,1192,Betsy Bobbin,,
Betsy,1201,Betsy Bobbin,,
Shaggy,1202,Shaggy Man,,
Betsy Bobbin,1204,Betsy Bobbin,,
Ann,1205,Ann Soforth,,
Bunn,1208,Jo Bunn,,
General Clock,1212,General Clock,,
Tik,1214,Tik,,
Tik-Tok,1214,Tik-Tok,,
Sol,1215,Sol,,
