name,sentence_id,title,first,middle,last,suffix,nickname,gender
Jinxland,2352,none,Jinxland,none,none,none,none,female
Trot,2353,none,Trot,none,none,none,none,female
Ozma of Oz,2356,none,Ozma of Oz,none,none,none,none,female
Button-Bright,2357,none,Button-Bright,none,none,none,none,male
Bright,2357,none,Bright,none,none,none,none,male
Trot,2358,none,Trot,none,none,none,none,female
Button-Bright,2359,none,Button-Bright,none,none,none,none,male
Bright,2359,none,Bright,none,none,none,none,male
Cap'n Bill,2363,none,Cap'n,none,Bill,none,none,male
Trot,2366,none,Trot,none,none,none,none,female
Button-Bright,2369,none,Button-Bright,none,none,none,none,male
Bright,2369,none,Bright,none,none,none,none,male
Cap'n,2370,none,Cap'n,none,none,none,none,female
Bill,2371,none,Bill,none,none,none,none,male
Trot,2372,none,Trot,none,none,none,none,female
Button-Bright,2377,none,Button-Bright,none,none,none,none,male
Bright,2377,none,Bright,none,none,none,none,male
Cap'n Bill,2378,none,Cap'n,none,Bill,none,none,male
Jinxland,2378,none,Jinxland,none,none,none,none,female
King Krewl,2380,King,Krewl,none,none,none,none,male
Krewl,2388,none,Krewl,none,none,none,none,male
Cap'n,2389,none,Cap'n,none,none,none,none,female
Trot,2389,none,Trot,none,none,none,none,female
Krewl,2390,none,Krewl,none,none,none,none,male
Ozma,2393,none,Ozma,none,none,none,none,female
Button-Bright,2393,none,Button-Bright,none,none,none,none,male
Bright,2393,none,Bright,none,none,none,none,male
Ozma,2394,none,Ozma,none,none,none,none,female
Trot,2394,none,Trot,none,none,none,none,female
Ozma,2395,none,Ozma,none,none,none,none,female
Button-Bright,2396,none,Button-Bright,none,none,none,none,male
Bright,2396,none,Bright,none,none,none,none,male
Cap'n Bill,2400,none,Cap'n,none,Bill,none,none,male
Button-Bright,2402,none,Button-Bright,none,none,none,none,male
Bright,2402,none,Bright,none,none,none,none,male
Trot,2403,none,Trot,none,none,none,none,female
Cap'n,2404,none,Cap'n,none,none,none,none,female
Dorothy,2405,none,Dorothy,none,none,none,none,female
Scarecrow,2405,none,Scarecrow,none,none,none,none,male
Tin Woodman,2405,none,Tin,none,Woodman,none,none,male
Tik,2405,none,Tik,none,none,none,none,male
Tik-Tok,2405,none,Tik-Tok,none,none,none,none,male
Ozma,2405,none,Ozma,none,none,none,none,female
Button-Bright,2406,none,Button-Bright,none,none,none,none,male
Bright,2406,none,Bright,none,none,none,none,male
Cap'n Bill,2409,none,Cap'n,none,Bill,none,none,male
Ozma,2410,none,Ozma,none,none,none,none,female
Dorothy,2410,none,Dorothy,none,none,none,none,female
Button-Bright,2415,none,Button-Bright,none,none,none,none,male
Bright,2415,none,Bright,none,none,none,none,male
Button-Bright,2418,none,Button-Bright,none,none,none,none,male
Bright,2418,none,Bright,none,none,none,none,male
Trot,2424,none,Trot,none,none,none,none,female
