sentence_index,agent,,,,,
3020,The voice,,,,,
3020,The voice,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3021,Trot 's,,,,,
3024,she,,,,,
3025,the grasshopper,,,,,
3026,It,,,,,
3026,It,,,,,
3028,I,,,,,
3028,I,,,,,
3028,I,,,,,
3028,I,,,,,
3028,an ' strong ' nough,,,,,
3030,the Scarecrow of Oz,,,,,
3030,voice,,,,,
3031,Glinda the Sorceress,,,,,
3031,Glinda the Sorceress,,,,,
3032,Bill Weedles,,,,,
3033,the Scarecrow of Oz,,,,,
3033,the Scarecrow of Oz,,,,,
3033,the Scarecrow of Oz,,,,,
3034,the Scarecrow of Oz,,,,,
3034,Glinda the Sorceress,,,,,
3034,the Scarecrow of Oz,,,,,
3034,Glinda the Sorceress,,,,,
3035,the cruel King,,,,,
3035,Gloria,,,,,
3035,the cruel King,,,,,
3035,the cruel King,,,,,
3035,Gloria,,,,,
3035,it,,,,,
3036,them,,,,,
3036,Gloria,,,,,
3036,them,,,,,
3036,them,,,,,
3037,I,,,,,
3037,I,,,,,
3037,Glinda the Sorceress,,,,,
3037,Glinda the Sorceress,,,,,
3038,I,,,,,
3038,we,,,,,
3039,we,,,,,
3039,Trot 's,,,,,
3040,IOz,,,,,
3040,this King King Krewl,,,,,
3041,Pon Summons,,,,,
3042,the Scarecrow of Oz,,,,,
3043,My 's,,,,,
3044,Trot,,,,,
3045,we,,,,,
3046,Trot s'pose King King Krewl,,,,,
3047,the Scarecrow of Oz,,,,,
3048,him,,,,,
3049,Trot,,,,,
3050,the Scarecrow of Oz,,,,,
3052,I,,,,,
3052,you people,,,,,
3052,I,,,,,
3052,the result,,,,,
3052,Trot,,,,,
3054,I,,,,,
3055,the grasshopper,,,,,
3055,Trot,,,,,
3056,Pon Summons,,,,,
3056,glances,,,,,
3056,Gloria,,,,,
3057,the Scarecrow of Oz,,,,,
3058,Brains,,,,,
3058,Trot,,,,,
3061,We,,,,,
3061,We,,,,,
3062,the little girl,,,,,
3062,the little girl,,,,,
3063,me,,,,,
3065,We,,,,,
3065,We,,,,,
3065,King King Krewl,,,,,
3066,he,,,,,
3066,we,,,,,
3066,he,,,,,
3067,we,,,,,
3067,he,,,,,
3067,Pon Summons,,,,,
3068,we,,,,,
3068,the Scarecrow of Oz,,,,,
3070,we,,,,,
3070,we,,,,,
3070,he,,,,,
3072,Pon Summons,,,,,
3073,the Scarecrow of Oz,,,,,
3074,the others,,,,,
3074,they,,,,,
3075,I,,,,,
3075,Pon Summons,,,,,
3075,Pon Summons,,,,,
3076,We,,,,,
3076,Pon Summons,,,,,
3076,Pon Summons,,,,,
3076,Pon Summons,,,,,
3076,a,,,,,
3077,Pon Summons,,,,,
3078,Pon Summons,,,,,
3078,Pon Summons,,,,,
3079,None,,,,,
3079,King King Krewl,,,,,
3079,King King Krewl,,,,,
3079,King King Krewl,,,,,
3080,King King Krewl,,,,,
3080,Princess Gloria,,,,,
3080,Googly - Goo 's heart,,,,,
3080,Princess Gloria,,,,,
3080,d Googly - Goo,,,,,
3081,the King,,,,,
3081,the King,,,,,
3081,you,,,,,
3082,you,,,,,
3083,Princess Gloria,,,,,
3083,Princess Gloria,,,,,
3083,Princess Gloria,,,,,
3084,the King,,,,,
3085,you,,,,,
3085,you,,,,,
3085,you,,,,,
3086,I,,,,,
3086,your Majesty,,,,,
3087,your Majesty,,,,,
3090,I,,,,,
3091,Some of the courtiers,,,,,
3092,King King Krewl,,,,,
3092,King King Krewl,,,,,
3092,King King Krewl,,,,,
3093,poor Pon Summons,,,,,
3093,poor Pon Summons,,,,,
3093,poor Pon Summons,,,,,
3093,not two of the soldiers,,,,,
3093,with punishing poor Pon Summons,,,,,
3093,King King Krewl,,,,,
3094,two of the soldiers,,,,,
3094,poor Pon Summons,,,,,
3094,poor Pon Summons,,,,,
3094,poor Pon Summons,,,,,
3094,poor Pon Summons 's body,,,,,
3095,the Scarecrow of Oz,,,,,
3095,King King Krewl,,,,,
3096,King King Krewl,,,,,
3097,poor Pon Summons,,,,,
3098,by Gloria 's lover 's anguish,,,,,
3099,The grasshopper,,,,,
3099,The grasshopper,,,,,
3099,the Scarecrow of Oz 's,,,,,
3102,Trot,,,,,
3103,I,,,,,
3103,people,,,,,
3104,Even grasshoppers,,,,,
3104,Even grasshoppers,,,,,
3104,Even grasshoppers,,,,,
3105,I,,,,,
3105,I,,,,,
3106,Trot,,,,,
3107,They,,,,,
3108,you,,,,,
3108,you,,,,,
3108,me,,,,,
3108,me,,,,,
3109,me,,,,,
3109,Pon Summons,,,,,
3110,me,,,,,
3111,me,,,,,
3111,me,,,,,
3111,me,,,,,
3111,me,,,,,
3111,injure,,,,,
3112,I,,,,,
3112,I,,,,,
3112,your,,,,,
3113,I,,,,,
3113,your,,,,,
3113,your,,,,,
3114,Pon Summons,,,,,
3114,I,,,,,
3114,I,,,,,
3114,I,,,,,
3114,I,,,,,
3115,I,,,,,
3115,Button - Bright,,,,,
3116,you,,,,,
3117,Nothing,,,,,
3117,nothing,,,,,
3117,nothing,,,,,
3118,him,,,,,
3118,Good fortune or bad,,,,,
3118,Good fortune or bad,,,,,
3118,him,,,,,
3119,all,,,,,
3119,him,,,,,
3120,him,,,,,
3120,him,,,,,
3121,The birds,,,,,
3121,the breeze,,,,,
3122,he,,,,,
3123,A prairie - dog,,,,,
3123,A prairie - dog,,,,,
3124,A prairie - dog,,,,,
3124,he,,,,,
3124,he,,,,,
3125,he,,,,,
3126,he,,,,,
3126,a petulant voice,,,,,
3130,Button - Bright,,,,,
3130,Button - Bright,,,,,
3130,Button - Bright,,,,,
3130,Button - Bright,,,,,
3131,an aged couple,,,,,
3132,They,,,,,
3132,They,,,,,
3132,They,,,,,
3132,They,,,,,
3133,him,,,,,
3134,him,,,,,
3134,him,,,,,
3134,him,,,,,
3134,him,,,,,
3135,him,,,,,
3135,him,,,,,
3135,him,,,,,
3136,Button - Bright,,,,,
3139,you,,,,,
3140,you,,,,,
3140,you 's family and friends,,,,,
3141,you,,,,,
3142,you,,,,,
3142,the boy,,,,,
3143,you,,,,,
3144,Button - Bright,,,,,
3144,it,,,,,
3144,Button - Bright,,,,,
3144,the King,,,,,
3145,the boy,,,,,
3145,That,,,,,
3146,We,,,,,
3146,Bill Weedles,,,,,
3146,the boy,,,,,
3147,I,,,,,
3147,I,,,,,
3147,I.,,,,,
3148,I,,,,,
3148,I,,,,,
3148,I,,,,,
3148,I,,,,,
3149,I,,,,,
3149,I,,,,,
3149,I,,,,,
3150,I,,,,,
3151,You,,,,,
3152,You,,,,,
3152,You,,,,,
3153,You,,,,,
3153,Button - Bright,,,,,
3155,You,,,,,
3156,they,,,,,
3157,the Orks,,,,,
3157,the Orks 's sharp eyes,,,,,
3157,the Orks,,,,,
3158,Button - Bright,,,,,
3158,Trot,,,,,
3158,Trot,,,,,
3160,the creature,,,,,
3161,it,,,,,
3161,Bill Weedles,,,,,
3162,I,,,,,
3162,I,,,,,
3163,you,,,,,
3163,I,,,,,
3163,I,,,,,
3164,I,,,,,
3164,the Orks,,,,,
3165,I,,,,,
3166,I,,,,,
3166,I,,,,,
3166,I,,,,,
3167,the Orks,,,,,
3167,the Orks,,,,,
3167,the Orks,,,,,
3167,the Orks,,,,,
3167,the Orks,,,,,
3168,the Orks,,,,,
3168,the Orks,,,,,
3169,the Scarecrow of Oz,,,,,
3170,the Orks,,,,,
3170,the Scarecrow of Oz,,,,,
3170,the Scarecrow of Oz,,,,,
3171,cruel King,,,,,
3171,I,,,,,
3171,that cruel King,,,,,
3172,I,,,,,
3172,I,,,,,
3173,Trot,,,,,
3175,Trot,,,,,
3175,I,,,,,
3176,the wind from my tail,,,,,
3177,They,,,,,
3178,I,,,,,
3178,Button - Bright,,,,,
3178,Button - Bright,,,,,
3179,the creature,,,,,
3181,we,,,,,
3182,one cruel King in Jinxland,,,,,
3182,one cruel King in Jinxland,,,,,
3182,one,,,,,
3182,one cruel King in Jinxland,,,,,
3183,The Scarecrow of Oz of Oz,,,,,
3184,een The Scarecrow of Oz of Oz,,,,,
3185,een The Scarecrow of Oz of Oz,,,,,
3186,the soldiers,,,,,
3186,the soldiers,,,,,
3186,een The Scarecrow of Oz of Oz,,,,,
3187,een The Scarecrow of Oz of Oz,,,,,
3187,his Majesty,,,,,
3188,the King,,,,,
3189,you,,,,,
3189,the King,,,,,
3190,the King,,,,,
3190,the King,,,,,
3190,the King,,,,,
3191,you,,,,,
3192,the King,,,,,
3192,the King,,,,,
3193,he,,,,,
3193,he,,,,,
3193,the Scarecrow of Oz,,,,,
3194,he,,,,,
3194,he,,,,,
3195,he,,,,,
3195,he,,,,,
3196,he,,,,,
3197,the Scarecrow of Oz,,,,,
3198,I,,,,,
3199,I,,,,,
3199,your,,,,,
3200,your,,,,,
3201,this man,,,,,
3201,this man,,,,,
3202,Ozma of Oz,,,,,
3202,this man,,,,,
3202,this man,,,,,
3202,this man 's soldiers,,,,,
3203,They,,,,,
3203,They,,,,,
3203,They,,,,,
3203,They,,,,,
3203,They,,,,,
3204,old Googly - Goo,,,,,
3204,old Googly - Goo,,,,,
3205,The King,,,,,
3205,The King,,,,,
3206,The King,,,,,
3206,one man,,,,,
3207,The King,,,,,
3208,He,,,,,
3208,He,,,,,
3208,He,,,,,
3208,He,,,,,
3208,nothing,,,,,
3209,the terrified people and the frightened courtiers,,,,,
3210,old Googly - Goo,,,,,
3210,the king,,,,,
3210,old Googly - Goo,,,,,
3212,the king,,,,,
3214,he,,,,,
3216,he,,,,,
3217,he,,,,,
3217,he,,,,,
3217,his soldiers and retainers,,,,,
3218,he,,,,,
3218,who,,,,,
3219,the servants,,,,,
3220,he,,,,,
3220,he,,,,,
3220,he,,,,,
3220,soldiers,,,,,
3220,who,,,,,
3221,the Scarecrow of Oz,,,,,
3221,who,,,,,
3221,the Scarecrow of Oz who had dared to defy his power,,,,,
3222,who,,,,,
3222,the Scarecrow of Oz who had dared to defy his power,,,,,
3222,who,,,,,
3222,who,,,,,
3223,to be destroyed in such a manner,,,,,
3223,him,,,,,
3223,"many people in the Land of Oz , and especially Dorothy the Lamb and the Royal Ozma",,,,,
3223,"many people in the Land of Oz , and especially Dorothy the Lamb and the Royal Ozma",,,,,
3224,him,,,,,
3225,they,,,,,
3225,him,,,,,
3225,him 's friends,,,,,
3226,my friends,,,,,
3226,the King,,,,,
3226,him,,,,,
3226,the King,,,,,
3227,the King,,,,,
3227,Oz,,,,,
3227,the King,,,,,
3228,the King 's brass band,,,,,
3228,old Googly - Goo,,,,,
3229,the flames,,,,,
3230,none of The King and all his people,,,,,
3231,The King and all his people,,,,,
3232,by a flock of Orks,,,,,
3232,half a hundred of them at the least 's revolving tails,,,,,
3232,not one burning brand,,,,,
3234,a big Orks,,,,,
3235,Old Googly - Goo,,,,,
3235,Old Googly - Goo,,,,,
3235,Old Googly - Goo,,,,,
3236,The people,,,,,
3237,every frightened inhabitant of Jinxland,,,,,
3238,"The Orks , who was the leader of the band ,",,,,,
3239,"The Orks , who was the leader of the band",,,,,
3240,the band,,,,,
3241,the band,,,,,
3241,the band,,,,,
3241,the Scarecrow of the Scarecrow of Oz,,,,,
3242,cheer,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3242,the crowd of people,,,,,
3243,The soldiers,,,,,
3243,The soldiers,,,,,
3244,Some of The soldiers,,,,,
3244,Some of The soldiers,,,,,
3244,Some of The soldiers,,,,,
3245,Googly - Goo,,,,,
3246,Googly - Goo,,,,,
3246,Googly - Goo,,,,,
3246,Googly - Goo,,,,,
3246,The soldiers,,,,,
3246,The soldiers,,,,,
3247,the Scarecrow of Oz'sOz 's,,,,,
3247,the Scarecrow of Oz'sOz 's,,,,,
3247,people,,,,,
3247,you,,,,,
3248,the Royal Gardener 's Boy,,,,,
3249,a young man whose body shook with the force of his sobs,,,,,
3249,with the force of his sobs 's feet,,,,,
3250,a young man whose body shook with the force of his sobs 's head,,,,,
3251,the Royal Gardener 's Boy,,,,,
3251,the Royal Gardener 's Boy,,,,,
3251,Who,,,,,
3252,a young man whose body shook with the force of his sobs,,,,,
3253,"a young man whose body shook with the force of his sobs ,",,,,,
3253,a young man whose body shook with the force of his sobs,,,,,
3253,who,,,,,
3254,I,,,,,
3255,I,,,,,
3255,the little boy,,,,,
3256,I,,,,,
3258,the girl,,,,,
3258,the girl,,,,,
3259,us,,,,,
3260,your,,,,,
3261,your,,,,,
3261,your,,,,,
3261,your,,,,,
3261,your,,,,,
3262,Trot,,,,,
3262,your,,,,,
3263,your,,,,,
3265,I,,,,,
3265,Trot,,,,,
3266,I,,,,,
3266,the gardener 's,,,,,
3268,I,,,,,
3268,I,,,,,
3268,I,,,,,
3269,Bill Weedles,,,,,
3271,the Princess Gloria,,,,,
3272,the Princess Gloria,,,,,
3273,I,,,,,
3273,I,,,,,
3273,Gloria,,,,,
3273,I,,,,,
3273,I,,,,,
3273,Gloria,,,,,
3274,Gloria,,,,,
3274,Gloria,,,,,
3274,Gloria,,,,,
3274,Gloria,,,,,
3274,I,,,,,
3274,no other young man,,,,,
3275,I,,,,,
3277,He,,,,,
3277,He,,,,,
3278,He,,,,,
3278,He,,,,,
3280,me,,,,,
3281,Pon Summons,,,,,
3281,Pon Summons,,,,,
3282,I,,,,,
3282,I,,,,,
3282,I,,,,,
3282,I,,,,,
3282,I,,,,,
3283,We,,,,,
3283,Princess Gloria,,,,,
3283,the King,,,,,
3284,Princess Gloria,,,,,
3284,"a rich courtier named Googly - Goo , who is old enough to be Gloria 's father",,,,,
3284,"a rich courtier named Googly - Goo , who is old enough to be Gloria 's father",,,,,
3284,"a rich courtier named Googly - Goo , who is old enough to be Gloria 's father",,,,,
3285,the King,,,,,
3285,Princess Gloria,,,,,
3286,We,,,,,
3286,I,,,,,
3286,two of the King 's guards,,,,,
3286,two of the King 's guards,,,,,
3288,Trot,,,,,
3289,Pon Summons,,,,,
3290,"Bill Weedles , who had listened carefully to Pon Summons",,,,,
3290,Bill Weedles,,,,,
3293,Button - Bright,,,,,
3296,I,,,,,
3298,Bill Weedles,,,,,
3300,King Phearse -- that was My father 's name --,,,,,
3300,King Phearse -- that was My father 's name,,,,,
3301,so,,,,,
3301,King Krewl,,,,,
3302,King Krewl,,,,,
3302,heavy stones,,,,,
3303,you,,,,,
3303,a mass,,,,,
3303,my poor father,,,,,
3304,King Krewl,,,,,
3304,King Krewl,,,,,
3304,King Krewl,,,,,
3304,King Krewl,,,,,
3306,my,,,,,
3307,Trot,,,,,
3307,Trot,,,,,
3309,Pon Summons,,,,,
3311,the same mountains,,,,,
3312,the Great Gulf,,,,,
3313,me,,,,,
3313,Gloria,,,,,
3314,Pon Summons,,,,,
3315,my,,,,,
3315,my,,,,,
3315,we,,,,,
3315,my father,,,,,
3316,Bill Weedles,,,,,
3317,we,,,,,
3317,we,,,,,
3317,we,,,,,
3318,Pon Summons,,,,,
3319,young man,,,,,
3319,the flogging young man,,,,,
3319,Button - Bright,,,,,
3320,you,,,,,
3320,you,,,,,
3320,the flogging you got,,,,,
3320,Pon Summons,,,,,
3321,young man,,,,,
3321,young man,,,,,
3321,young man,,,,,
3322,You,,,,,
3322,You,,,,,
3322,Gloria,,,,,
3323,Bill Weedles,,,,,
3324,they,,,,,
3324,they,,,,,
3325,they,,,,,
3325,they,,,,,
3325,they,,,,,
3325,by several soldiers dressed in splendid uniforms,,,,,
3327,Cap'n Billina,,,,,
3327,Cap'n Billina,,,,,
3328,the King,,,,,
3329,Cap'n Billina,,,,,
3329,we,,,,,
3329,Cap'n Billina,,,,,
3329,Cap'n Billina,,,,,
3329,Cap'n Billina,,,,,
3330,a soldier,,,,,
3331,a soldier,,,,,
3332,a soldier,,,,,
3332,you,,,,,
3332,the sailor,,,,,
3333,you,,,,,
3333,a soldier,,,,,
3333,a soldier,,,,,
3335,Trot,,,,,
3336,Trot,,,,,
3337,his Majesty,,,,,
3337,his Majesty,,,,,
3337,strangers,,,,,
3338,Bill Weedles,,,,,
3339,by this last remark,,,,,
3340,he,,,,,
3341,they,,,,,
3341,by one of the soldiers,,,,,
3343,one of,,,,,
3343,one of the soldiers,,,,,
3343,an open court,,,,,
3344,an open court,,,,,
3344,an open court that occupied the very center of the huge building,,,,,
3345,they,,,,,
3345,a lean man,,,,,
3345,a lean man,,,,,
3346,a lean man,,,,,
3346,a lean man,,,,,
3347,a lean man,,,,,
3348,a lean man,,,,,
3348,Bill Weedles,,,,,
3348,Bill Weedles,,,,,
3348,Bill Weedles,,,,,
3348,a lean man,,,,,
3349,a lean man who wore upon his head a jeweled crown,,,,,
3349,a lean man who wore upon his head a jeweled crown,,,,,
3349,deep scowl,,,,,
3349,a lean man,,,,,
3350,the soldier,,,,,
3350,the soldier,,,,,
3350,the soldier 's forehead,,,,,
3355,Trot,,,,,
3355,Cap'n Billina,,,,,
3355,us,,,,,
3355,us,,,,,
3356,your,,,,,
3356,your,,,,,
3357,Kings,,,,,
3358,your,,,,,
3358,your,,,,,
3359,no one,,,,,
3359,King,,,,,
3360,self,,,,,
3360,"their self - willed , cruel King",,,,,
3360,these mysterious strangers,,,,,
3360,magic powers,,,,,
3360,magic powers,,,,,
3360,self,,,,,
3360,"their self - willed , cruel King",,,,,
3361,self,,,,,
3361,"their self - willed , cruel King",,,,,
3361,self,,,,,
3361,"their self - willed , cruel King 's",,,,,
3361,The courtiers,,,,,
3362,Bill Weedles,,,,,
3362,Bill Weedles,,,,,
3362,Bill Weedles,,,,,
3362,it,,,,,
3363,self,,,,,
3363,self,,,,,
3363,King,,,,,
3363,"their self - willed , cruel King",,,,,
3363,these mysterious strangers,,,,,
3364,you,,,,,
3366,No one,,,,,
3366,No one,,,,,
3366,the King,,,,,
3367,you,,,,,
3367,you,,,,,
3368,the King,,,,,
3370,you,,,,,
3372,you,,,,,
3372,Bill Weedles,,,,,
3373,Bill Weedles,,,,,
3373,your Majesty,,,,,
3374,"a royal banquet , with some fried onions an ' pickled tripe",,,,,
3374,"a royal banquet , with some fried onions an ' pickled tripe",,,,,
3375,King King Krewl,,,,,
3375,a wicked way,,,,,
3375,Trot,,,,,
3376,several of King King Krewl 's attendants,,,,,
3376,several of King King Krewl 's attendants,,,,,
3376,a skinny old man,,,,,
3376,a skinny old man,,,,,
3379,a skinny old man,,,,,
3379,steps,,,,,
3379,a skinny old man,,,,,
3379,a skinny old man,,,,,
3380,he,,,,,
3381,your Majesty,,,,,
3382,your Majesty,,,,,
3383,he,,,,,
3384,he,,,,,
3384,Strangers,,,,,
3386,the Princess Gloria,,,,,
3388,Sire,,,,,
3389,the Princess Gloria,,,,,
3390,Sire,,,,,
3391,Googly - Goo,,,,,
3391,a bird,,,,,
3391,a bird,,,,,
3391,a bird,,,,,
3391,"a bird that can sing , and will not sing",,,,,
3392,the King,,,,,
3394,Googly - Goo,,,,,
3394,we,,,,,
3395,Gloria,,,,,
3395,Gloria,,,,,
3396,we,,,,,
3396,throw,,,,,
3396,throw,,,,,
3396,the King,,,,,
3397,She,,,,,
3399,Googly - Goo,,,,,
3400,I,,,,,
3400,I,,,,,
3401,The King 's,,,,,
3402,to kill Pon Summons,,,,,
3402,us,,,,,
3403,us,,,,,
3404,The King 's,,,,,
3404,The King 's,,,,,
3404,The King 's,,,,,
3405,you,,,,,
3406,I,,,,,
3407,a messenger,,,,,
3407,a messenger,,,,,
3408,the strangers,,,,,
3409,Trot,,,,,
3409,Trot,,,,,
3409,Trot,,,,,
3410,Bill Weedles,,,,,
3411,we,,,,,
3411,I,,,,,
3411,the gardener 's boy,,,,,
3412,the Princess,,,,,
3412,the Princess hope old Googly,,,,,
3413,The King,,,,,
3413,The King,,,,,
3413,"Button - Bright , Button - Bright 's mouth half full of cake and jam",,,,,
3414,Trot,,,,,
3415,I,,,,,
3416,her,,,,,
3416,her,,,,,
3416,they,,,,,
3416,us,,,,,
3416,Bill Weedles,,,,,
3417,Bill Weedles,,,,,
3418,The two children,,,,,
3419,us,,,,,
3419,the servants,,,,,
3421,they,,,,,
3422,all,,,,,
3422,being guests of the King all,,,,,
3423,the strangers,,,,,
3423,the King and Googly - Goo,,,,,
3423,the King,,,,,
3423,the King,,,,,
3423,the strangers,,,,,
3424,I,,,,,
3424,the wooden - legged man,,,,,
3424,the wooden - legged man,,,,,
3425,I,,,,,
3425,the wooden - legged man,,,,,
3427,I,,,,,
3430,the Wicked Witch,,,,,
3432,you,,,,,
3433,you,,,,,
3434,the Wicked Witch,,,,,
3435,I,,,,,
3436,a servant,,,,,
3437,I,,,,,
3437,they,,,,,
3437,they,,,,,
3438,they,,,,,
3438,they,,,,,
3438,they,,,,,
3439,I,,,,,
3440,their,,,,,
3441,the King,,,,,
3441,the gardener 's boy,,,,,
3441,the gardener 's boy,,,,,
3441,the gardener 's boy,,,,,
3441,a ladder,,,,,
3442,this,,,,,
3442,by the King,,,,,
3442,he,,,,,
3443,the King,,,,,
3443,the King,,,,,
3444,the King,,,,,
3444,the King,,,,,
3446,the King,,,,,
3446,the King,,,,,
3447,Googly - Goo,,,,,
3447,Googly - Goo,,,,,
3448,the two dreadful men,,,,,
3448,the two dreadful men,,,,,
3448,the two dreadful men,,,,,
3449,Trot,,,,,
3449,Trot,,,,,
3449,the King,,,,,
3450,The little girl 's,,,,,
3450,The little girl 's,,,,,
3450,she,,,,,
3450,she,,,,,
3451,the King,,,,,
3451,The little girl 's,,,,,
3451,The little girl 's,,,,,
3452,she,,,,,
3452,"the poor Princess , who seemed to her to be one of the sweetest and loveliest young ladies she had ever seen",,,,,
3453,The little girl 's,,,,,
3453,she,,,,,
3453,The little girl 's,,,,,
3453,she,,,,,
3453,she,,,,,
3453,who,,,,,
3453,she,,,,,
3454,The little girl,,,,,
3455,I,,,,,
3455,you,,,,,
3455,you,,,,,
3456,you,,,,,
3457,they,,,,,
3457,you,,,,,
3458,I,,,,,
3459,you,,,,,
3460,Gloria,,,,,
3461,Pon Summons,,,,,
3461,Gloria,,,,,
3461,Gloria,,,,,
3461,Gloria,,,,,
3462,Gloria,,,,,
3462,Gloria,,,,,
3462,Gloria,,,,,
3463,I,,,,,
3465,you,,,,,
3466,you,,,,,
3466,almost anyone,,,,,
3467,you,,,,,
3467,I,,,,,
3467,I,,,,,
3468,you,,,,,
3468,a young lady,,,,,
3468,a young lady,,,,,
3468,a young lady,,,,,
3468,a young lady,,,,,
3469,a young lady 's heart alone,,,,,
3469,a young lady,,,,,
3470,"by this speech , which seemed to Trot 's unreasonable",,,,,
3470,Trot,,,,,
3470,Gloria 's,,,,,
3470,Gloria 's,,,,,
3471,Trot,,,,,
3472,they,,,,,
3472,the King and Googly - Goo,,,,,
3474,the Wicked Witch,,,,,
3474,the Wicked Witch,,,,,
3474,the people of Jinxland,,,,,
3475,by the steep mountains and the bottomless gulf,,,,,
3476,King King Krewl,,,,,
3476,several witches,,,,,
3478,King King Krewl,,,,,
3478,King King Krewl,,,,,
3478,King King Krewl,,,,,
3478,Blinkie,,,,,
3479,King King Krewl,,,,,
3479,King King Krewl 's subjects,,,,,
3479,Lord Googly - Goo,,,,,
3479,to - day Lord Googly - Goo,,,,,
3479,King King Krewl,,,,,
3480,you,,,,,
3480,his Majesty,,,,,
3481,you,,,,,
3481,you,,,,,
3482,you,,,,,
3483,you,,,,,
3483,you,,,,,
3484,you,,,,,
3484,love and cats,,,,,
3485,I,,,,,
3485,I,,,,,
3485,something,,,,,
3485,something,,,,,
3486,something,,,,,
3487,I,,,,,
3488,I,,,,,
3488,the girl 's,,,,,
3490,I,,,,,
3491,They,,,,,
3491,the old courtier,,,,,
3491,the old courtier,,,,,
3492,They,,,,,
3492,They,,,,,
3493,King King Krewl,,,,,
3493,the strangers,,,,,
3493,King King Krewl,,,,,
3493,King King Krewl,,,,,
3493,the two children -- the boy and the girl --,,,,,
3493,King King Krewl,,,,,
3494,the Wicked Witch 's 's face,,,,,
3494,the Wicked Witch,,,,,
3495,the Wicked Witch,,,,,
3495,the wooden - legged man,,,,,
3495,the wooden - legged man,,,,,
3496,me,,,,,
3496,me,,,,,
3496,me,,,,,
3497,the King,,,,,
3498,the King,,,,,
3499,Googly - Goo,,,,,
3499,Googly - Goo,,,,,
3499,Googly - Goo,,,,,
3499,Googly - Goo,,,,,
3499,Googly - Goo,,,,,
3499,you,,,,,
3499,you,,,,,
3500,this stranger,,,,,
3500,this stranger,,,,,
3500,this stranger,,,,,
3500,this stranger,,,,,
3501,you,,,,,
3501,you,,,,,
3501,this stranger,,,,,
3501,this stranger,,,,,
3502,Blinkie,,,,,
3503,Blinkie,,,,,
3503,Blinkie,,,,,
3504,stranger,,,,,
3504,the sleeping stranger,,,,,
3505,Blinkie,,,,,
3505,Blinkie,,,,,
3505,stranger,,,,,
3505,Blinkie,,,,,
3505,stranger,,,,,
3505,the sleeping stranger,,,,,
3506,you,,,,,
3507,he,,,,,
3507,you,,,,,
3507,he,,,,,
3507,destroy,,,,,
3507,me,,,,,
3507,you,,,,,
3508,you,,,,,
3509,you,,,,,
3509,you,,,,,
3510,you,,,,,
