sentence_index,agent,,,,,
1918,ma,,,,,
1918,ma,,,,,
1918,ma,,,,,
1918,ma,,,,,
1918,you,,,,,
1918,I,,,,,
1918,ma,,,,,
1918,you,,,,,
1920,you,,,,,
1921,"the Roquat of the Rocks him - self -- old Rug - ge - do , who is called in these parts the Met - al Mon - arch",,,,,
1921,"the Roquat of the Rocks him - self -- old Rug - ge - do , who is called in these parts the Met - al Mon - arch",,,,,
1922,Af - ter Af - ter 's works,,,,,
1922,you,,,,,
1924,Shaggy Man,,,,,
1925,Shaggy Man,,,,,
1925,Shaggy Man,,,,,
1927,Tik - Tok,,,,,
1928,We,,,,,
1928,We,,,,,
1928,We,,,,,
1929,I,,,,,
1929,We,,,,,
1929,Tik - Tok 's ma - chin - er - y,,,,,
1929,Tik - Tok,,,,,
1930,Polly the Rainbow,,,,,
1930,old Roquat of the Rocks,,,,,
1931,We,,,,,
1932,Betsy Bobbin,,,,,
1932,us,,,,,
1932,us,,,,,
1932,any road,,,,,
1933,the Princess,,,,,
1934,for us to find Roquat of the Rocks,,,,,
1934,us,,,,,
1934,us,,,,,
1935,the Princess,,,,,
1935,me,,,,,
1936,Shaggy Man,,,,,
1936,Shaggy Man,,,,,
1937,they,,,,,
1937,a peculiar sound,,,,,
1938,Betsy Bobbin,,,,,
1938,Betsy Bobbin,,,,,
1938,Betsy Bobbin,,,,,
1940,Betsy Bobbin,,,,,
1941,they,,,,,
1941,they,,,,,
1941,they,,,,,
1941,Shaggy Man,,,,,
1943,an army,,,,,
1943,I,,,,,
1944,I and I 's companions,,,,,
1944,by a dismal groan,,,,,
1944,one of the officers,,,,,
1945,Private Files,,,,,
1947,he,,,,,
1947,he,,,,,
1947,all the inhabitants of this territory,,,,,
1948,Some of the officers,,,,,
1948,Some of the officers,,,,,
1949,I,,,,,
1949,I,,,,,
1949,I,,,,,
1949,I,,,,,
1949,I,,,,,
1949,I,,,,,
1952,The other officers,,,,,
1953,Files,,,,,
1953,Files,,,,,
1954,he,,,,,
1954,he,,,,,
1954,he,,,,,
1955,a harsh voice,,,,,
1955,Queen Ann Soforth,,,,,
1956,the strangers,,,,,
1956,Shaggy Man,,,,,
1957,"Tik - Tok , the Clockwork Man",,,,,
1959,I,,,,,
1959,a sky fairy,,,,,
1959,a sky fairy,,,,,
1959,a sky fairy,,,,,
1959,Polly the Rainbow,,,,,
1959,Polly the Rainbow,,,,,
1959,a sky fairy,,,,,
1959,"Polly the Rainbow , a sky fairy",,,,,
1960,you,,,,,
1961,Ann Soforth,,,,,
1961,all,,,,,
1961,Ann Soforth,,,,,
1962,Ann Soforth,,,,,
1963,you,,,,,
1963,Betsy Bobbin,,,,,
1964,you,,,,,
1965,you 's officers,,,,,
1965,you,,,,,
1965,you,,,,,
1965,we,,,,,
1965,we,,,,,
1965,we,,,,,
1966,my officers,,,,,
1967,us,,,,,
1967,the Generals and Colonels and Majors and Captains,,,,,
1967,the Generals and Colonels and Majors and Captains,,,,,
1967,the Generals and Colonels and Majors and Captains,,,,,
1967,the Generals and Colonels and Majors and Captains,,,,,
1968,You,,,,,
1968,Ann Soforth,,,,,
1969,We,,,,,
1969,You,,,,,
1969,We,,,,,
1970,Shaggy Man,,,,,
1971,We,,,,,
1972,You,,,,,
1973,Betsy Bobbin,,,,,
1974,We,,,,,
1974,the Queen,,,,,
1976,Private Files,,,,,
1976,Private Files,,,,,
1977,Private Files,,,,,
1977,Private Files,,,,,
1978,Ann Soforth,,,,,
1980,You,,,,,
1980,You,,,,,
1981,the Generals,,,,,
1982,the Colonels and Majors and Captains,,,,,
1982,the Colonels and Majors and Captains,,,,,
1982,the Colonels and Majors and Captains,,,,,
1983,All this noise,,,,,
1983,Hank,,,,,
1984,The mule,,,,,
1984,The mule,,,,,
1984,The mule,,,,,
1985,the officers,,,,,
1985,the officers,,,,,
1985,the officers,,,,,
1985,the officers,,,,,
1986,Betsy Bobbin,,,,,
1986,Polly the Rainbow,,,,,
1988,I,,,,,
1988,Private Files,,,,,
1989,I,,,,,
1989,I,,,,,
1989,I,,,,,
1989,Hank,,,,,
1990,Betsy Bobbin,,,,,
1990,Betsy Bobbin,,,,,
1990,the officers,,,,,
1990,the officers,,,,,
1990,the officers,,,,,
1991,Private Files,,,,,
1993,Jo Files,,,,,
1993,Jo Files,,,,,
1993,Jo Files,,,,,
1993,Jo Files,,,,,
1994,Jo Files,,,,,
1994,Jo,,,,,
1994,you,,,,,
1994,some one,,,,,
1994,you,,,,,
1995,Jo Files,,,,,
1995,Jo Files,,,,,
1996,Ann Soforth,,,,,
1996,all the officers,,,,,
1997,Jo Files,,,,,
1998,I,,,,,
1998,I,,,,,
1999,the Queen,,,,,
2000,I,,,,,
2000,the Queen,,,,,
2001,the Queen,,,,,
2001,the Queen,,,,,
2001,the officers,,,,,
2002,the Queen,,,,,
2002,officers,,,,,
2002,the officers,,,,,
2002,the officers,,,,,
2002,him,,,,,
2003,you,,,,,
2003,we,,,,,
2004,The prospect of this awful fate,,,,,
2004,the officers,,,,,
2004,the officers,,,,,
2005,Shaggy Man,,,,,
2005,"the sight of the glistening Love Magnet , held in the hand of the smiling Shaggy Man",,,,,
2006,Even Ann Soforth,,,,,
2006,Shaggy Man,,,,,
2006,the glistening Love Magnet,,,,,
2006,the glistening,,,,,
2007,"by this unexpected effect of the glistening Love Magnet , held in the hand of the smiling Shaggy Man , Shaggy Man disengaged Shaggy Man from Even Ann 's encircling arms and quickly hid the glistening Love Magnet , held in the hand of the smiling Shaggy Man in Shaggy Man 's pocket",,,,,
2007,Shaggy Man,,,,,
2007,Shaggy Man,,,,,
2007,Even Ann 's,,,,,
2007,Even Ann 's,,,,,
2007,arms,,,,,
2007,Quite disconcerted by this unexpected effect,,,,,
2007,Quite disconcerted by this unexpected effect,,,,,
2007,the glistening Love Magnet,,,,,
2007,Shaggy Man,,,,,
2009,you,,,,,
2009,you,,,,,
2009,his,,,,,
2009,you,,,,,
2010,you,,,,,
2010,you,,,,,
2010,you,,,,,
2010,you,,,,,
2010,no one in the world,,,,,
2010,no one in the world,,,,,
2011,Ann Soforth,,,,,
2013,Major Stockings,,,,,
2014,Shaggy Man,,,,,
2015,"The Metal Monarch , King of the Nomes",,,,,
2016,"The Metal Monarch , King of the Nomes",,,,,
2016,"The Metal Monarch , King of the Nomes",,,,,
2016,"Monarch , King of the Nomes",,,,,
2017,you,,,,,
2018,General Apple,,,,,
2018,General Apple,,,,,
2019,you,,,,,
2020,Your Majesty,,,,,
2021,Ann Soforth,,,,,
2021,Your Majesty,,,,,
2022,I,,,,,
2022,brave officers,,,,,
2023,I,,,,,
2023,I,,,,,
2024,I,,,,,
2024,Shaggy Man,,,,,
2024,every officer,,,,,
2024,every officer,,,,,
2024,I,,,,,
2024,I,,,,,
2025,your officers,,,,,
2026,They,,,,,
2026,others,,,,,
2026,They,,,,,
2027,Colonel Jo Plum,,,,,
2028,one,,,,,
2029,Colonel Jo Plum 's nature,,,,,
2030,Colonel Jo Plum,,,,,
2031,each of the other officers,,,,,
2032,You,,,,,
2032,Ann Soforth,,,,,
2033,Ann,,,,,
2034,Private Files,,,,,
2035,Private Files,,,,,
2035,Private Files,,,,,
2036,people,,,,,
2038,Ann Soforth,,,,,
2038,Ann Soforth,,,,,
2039,happened,,,,,
2040,It,,,,,
2040,Shaggy Man,,,,,
2041,You,,,,,
2041,we,,,,,
2042,we,,,,,
2042,we,,,,,
2042,You,,,,,
2042,we,,,,,
2042,we,,,,,
2042,we,,,,,
2042,You,,,,,
2042,You,,,,,
2043,the officers,,,,,
2043,the officers,,,,,
2043,Colonel Cheese,,,,,
2044,the officers,,,,,
2045,Tik - Tok,,,,,
2047,I,,,,,
2047,you,,,,,
2047,Rug - ge - do,,,,,
2048,I,,,,,
2048,Polly the Rainbow,,,,,
2049,I,,,,,
2049,I,,,,,
2049,Mr. Files,,,,,
2050,I,,,,,
2050,nei - ther,,,,,
2051,I,,,,,
2052,I.,,,,,
2052,you,,,,,
2052,nothing,,,,,
2053,our party,,,,,
2054,you,,,,,
2054,you,,,,,
2055,Ann Soforth,,,,,
2056,the officers,,,,,
2056,you,,,,,
2056,you,,,,,
2057,Jo Files,,,,,
2058,I,,,,,
2058,I,,,,,
2058,the Queen,,,,,
2059,Jo Files,,,,,
2059,the Private,,,,,
2060,Tik - Tok,,,,,
2060,Tik - Tok,,,,,
2060,Tik - Tok,,,,,
2060,Tik - Tok,,,,,
2061,Queen Ann Soforth,,,,,
2061,Queen Ann Soforth,,,,,
2061,we,,,,,
2061,we,,,,,
2064,Officers,,,,,
2064,Officers,,,,,
2065,the Colonels,,,,,
2065,the Colonels,,,,,
2066,the Majors,,,,,
2066,the Majors,,,,,
2067,the Captains,,,,,
2067,the Captains,,,,,
2068,Tik - Tok,,,,,
2070,he,,,,,
2071,Queen Ann Soforth,,,,,
2072,he,,,,,
2072,he,,,,,
2073,Jo Files,,,,,
2073,he,,,,,
2074,he,,,,,
2076,Which road,,,,,
2077,We,,,,,
2078,Ann Soforth,,,,,
2079,we,,,,,
2080,Shaggy Man,,,,,
2080,Shaggy Man,,,,,
2080,we,,,,,
2081,we,,,,,
2081,we,,,,,
2082,You,,,,,
2084,They all,,,,,
2085,The paths,,,,,
2086,"Files and the Rose Princess Princess , who had by this time become good friends",,,,,
2087,"the Rose Princess Princess , who had by this time become good friends",,,,,
2087,pretty wild flowers,,,,,
2089,"the Rose Princess Princess , who had by this time become good friends",,,,,
2089,at the question,,,,,
2090,Files,,,,,
2091,I,,,,,
2091,you,,,,,
2091,The field - flowers,,,,,
2091,The field - flowers,,,,,
2092,I,,,,,
2094,the sight of these,,,,,
2094,I,,,,,
2095,I,,,,,
2095,I,,,,,
2096,me,,,,,
2096,which way,,,,,
2097,the flower heads,,,,,
2099,Files,,,,,
2100,us,,,,,
2101,Rose Princess,,,,,
2101,the field - flowers,,,,,
2101,the field - flowers,,,,,
2102,you,,,,,
2103,her,,,,,
2104,you,,,,,
2106,these lovely blossoms,,,,,
2106,I,,,,,
2107,by the adventurers,,,,,
2107,the adventurers,,,,,
2108,by the adventurers,,,,,
2108,Jo Files,,,,,
2110,the walls and,,,,,
2111,the famous Roquat of the Rocks,,,,,
2113,One,,,,,
2113,One,,,,,
2113,"Roquat of the Rocks , the Monarch of all the Metals and Precious Stones of the Underground World",,,,,
2113,one,,,,,
2113,one,,,,,
2113,"Roquat of the Rocks , the Monarch of all the Metals and Precious Stones of the Underground World",,,,,
2114,mortals,,,,,
2114,mortals,,,,,
2114,'s nomes,,,,,
2115,"Roquat of the Rocks , the Monarch of all the Metals and Precious Stones of the Underground World",,,,,
2115,the fairies,,,,,
2115,"Roquat of the Rocks , the Monarch",,,,,
2115,"Roquat of the Rocks , the Monarch of all the Metals and Precious Stones of the Underground World",,,,,
2116,Roquat of the Rocks,,,,,
2116,Roquat of the Rocks,,,,,
2116,Roquat of the Rocks,,,,,
2116,Roquat of the Rocks,,,,,
2117,The sound,,,,,
2117,countless thousands of nomes,,,,,
2117,countless thousands of nomes,,,,,
2117,countless thousands of nomes,,,,,
2117,gems,,,,,
2118,a huge gong,,,,,
2119,"Kaliko , Roquat of the Rocks 's High Royal Chamberlain",,,,,
2121,"Kaliko , the King 's High Royal Chamberlain",,,,,
2122,Roquat of the Rocks,,,,,
2122,Roquat,,,,,
2124,Those foolish mortals,,,,,
2125,Kaliko,,,,,
2127,you,,,,,
2127,the Royal Chamberlain,,,,,
2127,the Royal Chamberlain,,,,,
2128,you,,,,,
2128,you,,,,,
2129,you,,,,,
2130,you,,,,,
2130,you,,,,,
2130,you,,,,,
2131,the nome,,,,,
2132,the King,,,,,
2133,your,,,,,
2133,your,,,,,
2134,a tube in the wall of rock,,,,,
2134,your,,,,,
2135,your,,,,,
2136,your,,,,,
2137,they,,,,,
2137,the Monarch,,,,,
2138,the nome,,,,,
2140,Roquat of the Rocks,,,,,
2142,I,,,,,
2142,I,,,,,
2143,some one,,,,,
2143,Kaliko,,,,,
2144,Roquat of the Rocks,,,,,
2147,the King,,,,,
2147,the King,,,,,
2148,Kaliko,,,,,
2149,Kaliko,,,,,
2149,Kaliko,,,,,
2150,an army of men from Oogaboo,,,,,
2152,Roquat of the Rocks,,,,,
2153,Roquat of the Rocks,,,,,
2154,A dozen of Roquat of the Rocks 's nomes,,,,,
2156,I,,,,,
2157,you,,,,,
2157,by a nome,,,,,
2159,the King,,,,,
2160,the King,,,,,
2161,Roquat of the Rocks,,,,,
2161,Roquat,,,,,
2163,I,,,,,
2163,everybody,,,,,
2164,Kaliko,,,,,
2165,I,,,,,
2165,these people,,,,,
2167,they,,,,,
2170,your,,,,,
2170,your,,,,,
2171,we,,,,,
2172,Roquat of the Rocks,,,,,
2173,Roquat of the Rocks,,,,,
2173,Roquat of the Rocks,,,,,
2173,them,,,,,
2174,Shaggy Man,,,,,
2174,Shaggy Man,,,,,
2175,his companions,,,,,
2175,his companions,,,,,
2175,his companions,,,,,
2177,travelers,,,,,
2177,travelers,,,,,
2178,Tik - Tok,,,,,
2178,Tik - Tok,,,,,
2180,The Clockwork Man,,,,,
2180,travelers,,,,,
2180,travelers,,,,,
2180,travelers,,,,,
2180,travelers,,,,,
2182,the soft rubber,,,,,
2182,he,,,,,
2182,he,,,,,
2183,General Apple,,,,,
2183,he,,,,,
2184,General Jo Cone,,,,,
2184,the others,,,,,
2184,the others,,,,,
2184,the others,,,,,
2185,he,,,,,
2186,General Apple,,,,,
2186,General Apple 's long sword,,,,,
2187,General Jo Cone,,,,,
2187,his round body,,,,,
2188,Betsy Bobbin,,,,,
2188,Polly the Rainbow,,,,,
2189,Rose Princess,,,,,
2189,Queen Ann,,,,,
2189,the chief officers of the Army of Oogaboo,,,,,
2190,Queen Ann Soforth,,,,,
2190,the chief officers of the Army of Oogaboo,,,,,
2190,the chief officers of the Army of Oogaboo,,,,,
2191,the chief officers of the Army of Oogaboo,,,,,
2191,the chief officers of the Army of Oogaboo,,,,,
2191,the chief officers of the Army of Oogaboo,,,,,
2191,the chief officers of the Army of Oogaboo,,,,,
2192,you,,,,,
2192,"Ann Soforth , who seemed greatly provoked",,,,,
2192,who,,,,,
2193,you,,,,,
2194,you,,,,,
2194,"Ann Soforth , who seemed greatly provoked",,,,,
2194,Ann,,,,,
2194,"Ann Soforth , who seemed greatly provoked",,,,,
2194,"Ann Soforth , who seemed greatly provoked",,,,,
2194,"Ann Soforth , who seemed greatly provoked",,,,,
2199,we,,,,,
2200,"Jo Files , who was full of wisdom",,,,,
2200,Polly the Rainbow,,,,,
2200,Polly the Rainbow,,,,,
2200,Polly the Rainbow,,,,,
2200,Polly the Rainbow,,,,,
2201,Every step,,,,,
2202,she,,,,,
2202,she,,,,,
2203,she,,,,,
2204,them,,,,,
2204,them,,,,,
2204,them,,,,,
2205,Ann Soforth and Ann Soforth 's officers,,,,,
2205,Betsy Bobbin,,,,,
2205,Betsy Bobbin,,,,,
2205,Betsy Bobbin,,,,,
2205,Betsy Bobbin,,,,,
2205,Betsy Bobbin,,,,,
2205,Polly the Rainbow,,,,,
2206,Betsy Bobbin,,,,,
2206,the next bound,,,,,
2206,Betsy Bobbin,,,,,
2207,the girl,,,,,
2207,Hank,,,,,
2207,Hank,,,,,
2208,Hank,,,,,
2208,Hank,,,,,
2208,Hank,,,,,
2208,Hank,,,,,
2208,Hank,,,,,
2210,Hank,,,,,
2210,Hank,,,,,
2211,Betsy Bobbin,,,,,
2211,Betsy Bobbin,,,,,
2211,Betsy Bobbin,,,,,
2212,Polly the Rainbow,,,,,
2212,Polly the Rainbow,,,,,
2212,Polly the Rainbow,,,,,
2212,the water,,,,,
2213,Betsy Bobbin,,,,,
2213,they,,,,,
2214,Betsy Bobbin,,,,,
2214,Rose Princess and Shaggy Man,,,,,
2214,Betsy Bobbin,,,,,
2214,the water,,,,,
2215,Rose Princess and Shaggy Man,,,,,
2215,Rose Princess and Shaggy Man,,,,,
2215,stones,,,,,
2215,Rose Princess and Shaggy Man,,,,,
2216,This,,,,,
2216,they,,,,,
2216,they,,,,,
2216,they,,,,,
2216,the path,,,,,
2217,Kaliko,,,,,
2217,Kaliko,,,,,
2218,All the invaders,,,,,
2219,Your Majesty,,,,,
2219,Your Majesty,,,,,
2219,Your Majesty,,,,,
2219,Your Majesty,,,,,
2219,Your Majesty,,,,,
2219,Kaliko,,,,,
2220,Your Majesty,,,,,
2220,we,,,,,
2221,Kaliko,,,,,
2221,Kaliko,,,,,
2222,you,,,,,
2222,he,,,,,
2222,you,,,,,
2222,you,,,,,
2222,you,,,,,
2223,you,,,,,
2224,Tititi - Hoochoo,,,,,
2224,you,,,,,
2224,he,,,,,
2224,he,,,,,
2225,he,,,,,
2225,Tititi - Hoochoo,,,,,
2225,you,,,,,
2225,Tititi - Hoochoo,,,,,
2226,The Metal Monarch,,,,,
2226,The Metal Monarch,,,,,
2227,The Metal Monarch,,,,,
2228,you,,,,,
2228,these invaders,,,,,
2228,the Long - Eared Hearer,,,,,
2228,Kaliko,,,,,
2231,"a nome with enormous ears ,",,,,,
2231,a nome with enormous ears,,,,,
2232,the King,,,,,
2232,the King,,,,,
2232,the King,,,,,
2234,a nome with enormous ears,,,,,
2234,the King,,,,,
2234,a nome with enormous ears,,,,,
2234,a nome with enormous ears,,,,,
2234,who,,,,,
2234,"a nome with enormous ears , who bowed low before the King",,,,,
2235,a nome,,,,,
2235,a nome,,,,,
2235,enormous ears,,,,,
2236,the Long - Eared Hearer,,,,,
2236,Shaggy Man,,,,,
2236,the Long - Eared Hearer,,,,,
2237,Roquat of the Rocks,,,,,
2238,Shaggy Man,,,,,
2239,his brother,,,,,
2241,Your Majesty,,,,,
2241,Your Majesty,,,,,
2241,me,,,,,
2241,me,,,,,
2242,me,,,,,
2244,The invaders,,,,,
2244,The invaders,,,,,
2244,I,,,,,
2244,Your Majesty,,,,,
2244,Your Majesty,,,,,
2244,I,,,,,
2245,Your Majesty,,,,,
2245,I,,,,,
2245,the Metal Forest,,,,,
2246,the strangers,,,,,
2247,the nome,,,,,
2248,The Army of Oogaboo,,,,,
2248,the officers and the officers 's Queen,,,,,
2248,the officers and the officers 's Queen,,,,,
2248,the officers and the officers 's Queen,,,,,
2249,he,,,,,
2249,this Roquat of the Rocks,,,,,
2249,this Roquat,,,,,
2249,he,,,,,
2249,he,,,,,
2249,this Roquat of the Rocks,,,,,
2250,he,,,,,
2250,he,,,,,
2250,he,,,,,
2250,Kaliko,,,,,
2250,Kaliko,,,,,
2250,he,,,,,
2250,he,,,,,
2250,he,,,,,
2251,The Hearer,,,,,
2251,The Hearer,,,,,
2251,The Hearer,,,,,
2251,the King,,,,,
2251,the King,,,,,
2251,the King,,,,,
2251,the King,,,,,
2251,the King,,,,,
2252,the King,,,,,
2252,Kaliko,,,,,
2254,the King,,,,,
2254,the King,,,,,
2254,the King,,,,,
2255,the King,,,,,
2256,Kaliko,,,,,
2257,my Chief Magician,,,,,
2257,my Chief Magician,,,,,
2258,Kaliko,,,,,
2258,Kaliko,,,,,
2258,Tititi - Hoochoo,,,,,
2259,Kaliko,,,,,
2259,Kaliko,,,,,
2259,the path,,,,,
2259,Kaliko,,,,,
2260,Kaliko,,,,,
2260,Kaliko,,,,,
2260,Kaliko,,,,,
2260,Kaliko,,,,,
2260,letters,,,,,
2261,he,,,,,
2261,he,,,,,
2261,Roquat of the Rocks,,,,,
2264,I,,,,,
2264,"Polly the Rainbow , and perhaps Queen Ann Soforth and Queen Ann Soforth 's Army",,,,,
2264,the Rocks 's,,,,,
2264,Queen Ann Soforth and her Army,,,,,
2264,by such common magic as Roquat of the Rocks the Rocks could command,,,,,
2264,the Rocks,,,,,
2264,the Rocks,,,,,
2265,no one,,,,,
2265,Queen Ann Soforth and her Army,,,,,
2265,"Polly the Rainbow ,",,,,,
2265,"Polly the Rainbow ,",,,,,
2265,perhaps Queen Ann Soforth and her Army,,,,,
2265,Tik - Tok,,,,,
2266,The officers,,,,,
2266,he,,,,,
2266,The officers,,,,,
2267,Queen Ann Soforth,,,,,
2268,Betsy Bobbin,,,,,
2268,Betsy Bobbin,,,,,
2268,Betsy Bobbin,,,,,
2268,Betsy Bobbin,,,,,
2268,Betsy Bobbin,,,,,
2269,Hank,,,,,
2269,Hank,,,,,
2269,Betsy Bobbin,,,,,
2269,Betsy Bobbin,,,,,
2273,They,,,,,
2273,"the "" Hollow Tube """,,,,,
2274,Betsy Bobbin 's,,,,,
2274,Hank 's,,,,,
2275,him,,,,,
2276,no harm,,,,,
2276,Betsy Bobbin,,,,,
2277,Betsy Bobbin,,,,,
2277,Betsy Bobbin,,,,,
2278,Betsy Bobbin,,,,,
2279,some one,,,,,
2281,the Officers of the Army of Oogaboo,,,,,
2281,the Officers of the Army of Oogaboo,,,,,
2281,the Officers of the Army of Oogaboo,,,,,
2281,swords,,,,,
2281,the clanking swords,,,,,
2282,Queen Ann Soforth,,,,,
2282,Queen Ann Soforth,,,,,
2282,Queen Ann,,,,,
2282,the poor lady,,,,,
2282,the poor lady,,,,,
2282,the poor lady,,,,,
2282,the poor lady,,,,,
2283,the poor lady,,,,,
2284,they,,,,,
2284,the Tube,,,,,
2284,they,,,,,
2284,they,,,,,
2285,Betsy Bobbin Bobbin,,,,,
2285,Queen Ann Soforth,,,,,
2285,Queen Ann Soforth,,,,,
2286,Betsy Bobbin Bobbin,,,,,
2288,Betsy Bobbin Bobbin,,,,,
2288,"Shaggy Man , who was not too far away to overhear them",,,,,
2288,who,,,,,
2290,Betsy Bobbin,,,,,
2291,No one,,,,,
2291,we,,,,,
2291,Shaggy Man,,,,,
2291,Shaggy Man,,,,,
2292,the Rainbow,,,,,
2293,the Rainbow 's Daughter,,,,,
2293,Betsy Bobbin,,,,,
2293,Hank,,,,,
2295,I,,,,,
2295,I,,,,,
2296,I,,,,,
2296,Polly the Rainbow,,,,,
2298,Polly the Rainbow,,,,,
2298,Polly the Rainbow,,,,,
2299,Polly the Rainbow,,,,,
2299,I,,,,,
2300,Polly the Rainbow,,,,,
2301,Polly the Rainbow,,,,,
2301,by a Magician who was a great traveler,,,,,
2302,a Magician who was a great traveler,,,,,
2302,by a Magician who was a great traveler,,,,,
2302,"this passage , which was once built by a Magician who was a great traveler",,,,,
2302,"by a Magician who was a great traveler so fast that a Magician who was a great traveler shot out at the other end and hit a star in the sky , which at once exploded",,,,,
2302,a Magician who was a great traveler,,,,,
2303,Betsy Bobbin,,,,,
2304,a Magician who was a great traveler,,,,,
2305,the girl,,,,,
2306,No one,,,,,
2306,Polly the Rainbow,,,,,
2307,Polly the Rainbow,,,,,
2308,we,,,,,
2308,Queen Ann Soforth,,,,,
2309,Polly the Rainbow,,,,,
2310,I,,,,,
2310,the Magician,,,,,
2310,the Magician,,,,,
2310,we,,,,,
2311,me,,,,,
2311,me,,,,,
2312,I,,,,,
2313,I,,,,,
2313,Polly the Rainbow 's 's,,,,,
2314,they,,,,,
2314,you,,,,,
2314,you,,,,,
2315,they,,,,,
2315,the fact that they were able to converse at all,,,,,
2316,Files and Rose Princess,,,,,
2316,the young fellow,,,,,
2316,the young fellow,,,,,
2317,they,,,,,
2318,they,,,,,
2318,Tik - Tok,,,,,
2319,the officers,,,,,
2320,a Peculiar Person who was hoeing pink violets in a garden,,,,,
2320,a Peculiar Person,,,,,
2321,all this,,,,,
2322,Queen Ann Soforth,,,,,
2322,Queen Ann Soforth,,,,,
2322,Queen Ann Soforth,,,,,
2322,a Peculiar Person,,,,,
2322,Queen Ann Soforth,,,,,
2322,a Peculiar Person,,,,,
2322,Queen Ann,,,,,
2322,a Peculiar Person,,,,,
2323,The mule,,,,,
2323,Betsy Bobbin,,,,,
2324,The mule,,,,,
2325,Betsy Bobbin,,,,,
2325,Betsy Bobbin,,,,,
2325,the Queen and the Peculiar Person,,,,,
2325,the Peculiar Person,,,,,
2325,the Peculiar Person,,,,,
2325,the Queen,,,,,
2325,the Queen,,,,,
2326,Some of the officers,,,,,
2326,Some of the officers,,,,,
2326,Some of the officers,,,,,
2326,Some of the officers,,,,,
2326,the Peculiar Person,,,,,
2327,"Shaggy Man , Polly the Rainbow , Rose Princess and Jo Files",,,,,
2327,"Shaggy Man , Polly the Rainbow , Rose Princess and Jo Files",,,,,
2327,"Shaggy Man , Polly the Rainbow , Rose Princess and Jo Files",,,,,
2329,the only inhabitant,,,,,
2329,the Peculiar Person just mentioned,,,,,
2329,the Peculiar Person just mentioned,,,,,
2329,who,,,,,
2329,the Peculiar Person,,,,,
2329,the Peculiar Person just mentioned,,,,,
2329,the Peculiar Person just mentioned,,,,,
2329,the Peculiar Person just mentioned,,,,,
2329,who,,,,,
2330,"Shaggy Man , who was always polite",,,,,
2330,the Peculiar Person,,,,,
2330,the,,,,,
2330,who,,,,,
2330,who,,,,,
2330,the Peculiar Person,,,,,
2330,the Peculiar Person,,,,,
2330,the Peculiar Person,,,,,
2330,who,,,,,
2330,the Peculiar Person just mentioned,,,,,
2330,the Peculiar Person just mentioned,,,,,
2330,the Peculiar Person just mentioned,,,,,
2330,who,,,,,
2330,the Peculiar Person just mentioned,,,,,
2330,the Peculiar Person,,,,,
2330,who,,,,,
2332,the Peculiar Person,,,,,
2332,the Peculiar Person just mentioned,,,,,
2332,who,,,,,
2332,"the Peculiar Person just mentioned , who had shaken off the grasp of the officers without effort and was now trying to pull the battered crown from off his eyes",,,,,
2334,Betsy Bobbin,,,,,
2334,Betsy Bobbin,,,,,
2335,Betsy Bobbin,,,,,
2335,Betsy Bobbin,,,,,
2335,Betsy Bobbin,,,,,
2336,him,,,,,
2338,Betsy Bobbin,,,,,
